Station Name,Latitude,Longitude,geometry
Queens Blvd & Broadway,207694.77282017833,1018268.1253949512,POINT (1018268.1253949512 207694.77282017833)
Queens Plaza North & Crescent St,212930.83736857382,1000632.2836408938,POINT (1000632.2836408938 212930.83736857382)
Railroad Ave & Kay Ave,196252.53053849176,992323.3648966306,POINT (992323.3648966306 196252.53053849176)
Ralph Ave & Fulton St,186744.4299590818,1005906.8350702457,POINT (1005906.8350702457 186744.4299590818)
Reade St & Broadway,199679.87788858498,982735.3979450901,POINT (982735.3979450901 199679.87788858498)
Richards St & Delavan St,186786.7895982932,982068.5655433844,POINT (982068.5655433844 186786.7895982932)
Richardson St & N Henry St,201262.8998498177,1000264.0961902891,POINT (1000264.0961902891 201262.8998498177)
River Ave & E 151 St,238805.30523928584,1003918.2377022791,POINT (1003918.2377022791 238805.30523928584)
River Ave & E 153 St,239693.13897760297,1004174.5640108252,POINT (1004174.5640108252 239693.13897760297)
River Ave & McClellan St,243157.93964254577,1005689.2647908159,POINT (1005689.2647908159 243157.93964254577)
River Ter & Warren St,200694.18457388453,979796.7644518118,POINT (979796.7644518118 200694.18457388453)
Riverside Blvd & W 67 St,222660.6599905404,987336.1509529402,POINT (987336.1509529402 222660.6599905404)
Riverside Dr & Broadway,254607.87859285774,1004151.5565865496,POINT (1004151.5565865496 254607.87859285774)
Riverside Dr & W 104 St,231303.66502915652,992241.7113859311,POINT (992241.7113859311 231303.66502915652)
Riverside Dr & W 138 St,239182.74794695858,996467.3320268193,POINT (996467.3320268193 239182.74794695858)
Riverside Dr & W 145 St,240692.59815449704,997539.440046174,POINT (997539.440046174 240692.59815449704)
Riverside Dr & W 148 St,241408.7013666531,997991.2137431684,POINT (997991.2137431684 241408.7013666531)
Riverside Dr & W 153 St,242384.41821902458,998163.0615974505,POINT (998163.0615974505 242384.41821902458)
Riverside Dr & W 72 St,223827.722994571,988246.9003877515,POINT (988246.9003877515 223827.722994571)
Riverside Dr & W 78 St,224962.54998090456,988784.6938359983,POINT (988784.6938359983 224962.54998090456)
Riverside Dr & W 82 St,226199.20663132938,989450.8204551485,POINT (989450.8204551485 226199.20663132938)
Riverside Dr & W 91 St,228238.3578681,990617.458144403,POINT (990617.458144403 228238.3578681)
Rivington St & Chrystie St,201993.2252538669,986488.1704972056,POINT (986488.1704972056 201993.2252538669)
Rivington St & Ridge St,201087.01094363947,988949.346397433,POINT (988949.346397433 201087.01094363947)
Rockaway Ave & Bainbridge St,188303.9336772954,1008757.7101099944,POINT (1008757.7101099944 188303.9336772954)
Roebling St & N 4 St,199664.11034815156,996069.7773381553,POINT (996069.7773381553 199664.11034815156)
Rogers Ave & Lenox Rd,177469.76476607224,997366.161586213,POINT (997366.161586213 177469.76476607224)
Rogers Ave & Lincoln Rd,180198.46818780754,997145.5042250212,POINT (997145.5042250212 180198.46818780754)
Rogers Ave & Snyder Ave,175622.70327984562,997519.784002705,POINT (997519.784002705 175622.70327984562)
Rogers Ave & Sterling St,180903.58165149592,997057.8001412324,POINT (997057.8001412324 180903.58165149592)
Rogers Pl & E 165 St,239457.0843865453,1012645.3331186081,POINT (1012645.3331186081 239457.0843865453)
Roosevelt Ave & 104 St,212514.10528840867,1022635.2739518939,POINT (1022635.2739518939 212514.10528840867)
Roosevelt Island Tramway,215173.2145505548,997110.5831078327,POINT (997110.5831078327 215173.2145505548)
Rugby Rd & Albemarle Rd,174895.84983956692,993582.4174366277,POINT (993582.4174366277 174895.84983956692)
Rugby Rd & Beverley Rd,174032.4418310097,993710.4064665044,POINT (993710.4064665044 174032.4418310097)
Rutgers St & Henry St,199159.1020744118,986995.3456964161,POINT (986995.3456964161 199159.1020744118)
Rutland Rd & Brooklyn Ave,179625.43969016935,999458.7573228624,POINT (999458.7573228624 179625.43969016935)
Rutland Rd & E 45 St,179862.6832010466,1001956.5994728343,POINT (1001956.5994728343 179862.6832010466)
Ryer Ave & E 182 St,251084.67201269118,1012034.951995542,POINT (1012034.951995542 251084.67201269118)
S 2 St & Kent Ave,199644.12671929906,993579.314275697,POINT (993579.314275697 199644.12671929906)
S 3 St & Bedford Ave,198887.22378078508,994597.790532563,POINT (994597.790532563 198887.22378078508)
S 4 St & Rodney St,197726.45056856153,996420.0941588897,POINT (996420.0941588897 197726.45056856153)
S 4 St & Roebling St,198209.71595464525,995415.9348591832,POINT (995415.9348591832 198209.71595464525)
S 4 St & Wythe Ave,199024.64029117604,993638.8749019258,POINT (993638.8749019258 199024.64029117604)
S 5 Pl & S 5 St,198115.57299627323,995096.6004488338,POINT (995096.6004488338 198115.57299627323)
S Portland Ave & Hanson Pl,188991.13043762615,991390.0803861927,POINT (991390.0803861927 188991.13043762615)
Sands St & Jay St,194349.1686726915,988076.4334804172,POINT (988076.4334804172 194349.1686726915)
Sands St Gate,194149.13403542535,989843.5898162023,POINT (989843.5898162023 194149.13403542535)
Schenectady Ave & Cortelyou Rd,174413.9228929616,1002914.8856719828,POINT (1002914.8856719828 174413.9228929616)
Schenectady Ave & Maple St,180376.2502479176,1002436.8821803723,POINT (1002436.8821803723 180376.2502479176)
Schenectady Ave & Pacific St,185871.11036099197,1002783.5232180239,POINT (1002783.5232180239 185871.11036099197)
Schenectady Ave & President St,182432.34520465852,1002563.8519728404,POINT (1002563.8519728404 182432.34520465852)
Schenectady Ave & Prospect Pl,184706.6671361151,1002666.8255104031,POINT (1002666.8255104031 184706.6671361151)
Schermerhorn St & Court St,191058.89810379123,986444.9791563286,POINT (986444.9791563286 191058.89810379123)
Schermerhorn St & Hoyt St,190263.7467970009,988362.3339974459,POINT (988362.3339974459 190263.7467970009)
Scholes St & Lorimer St,197342.02246623742,998463.8301384539,POINT (998463.8301384539 197342.02246623742)
Scholes St & Manhattan Ave,197480.313075583,999606.3217765273,POINT (999606.3217765273 197480.313075583)
Seaman Ave & Beak St,255384.25546406233,1004644.302792866,POINT (1004644.302792866 255384.25546406233)
Seaman Ave & Isham St,256263.4809245486,1006203.4815923023,POINT (1006203.4815923023 256263.4809245486)
Sedgwick Ave & Giles Pl,260302.51943733077,1012866.4067989879,POINT (1012866.4067989879 260302.51943733077)
Sedgwick Ave & Hall of Fame Terrace,252388.8683384665,1008172.5290649916,POINT (1008172.5290649916 252388.8683384665)
Sedgwick Ave & Hillman Ave,260733.5001688619,1014296.3763394888,POINT (1014296.3763394888 260733.5001688619)
Sedgwick Ave & W 195 St,256435.47694044886,1011108.0375893344,POINT (1011108.0375893344 256435.47694044886)
Sedgwick Ave & W 231 St,258187.6095031542,1011589.5979465572,POINT (1011589.5979465572 258187.6095031542)
Sedgwick Ave & W Burnside Ave,250798.15422834546,1007277.9981775685,POINT (1007277.9981775685 250798.15422834546)
Sedgwick Ave & W Tremont Ave,250072.762948938,1006835.8835620314,POINT (1006835.8835620314 250072.762948938)
Seneca Ave & Decatur St,193284.63910137594,1012485.7474223732,POINT (1012485.7474223732 193284.63910137594)
Seneca Ave & Irvine St,237603.8193018284,1015017.976986736,POINT (1015017.976986736 237603.8193018284)
Shakespeare Ave & W 169 St,245098.30208057168,1005716.8725164213,POINT (1005716.8725164213 245098.30208057168)
Sharon St & Olive St,199900.92738002242,1001257.0153283018,POINT (1001257.0153283018 199900.92738002242)
Sheridan Ave & E 168 St,243602.34371615355,1007660.8274162102,POINT (1007660.8274162102 243602.34371615355)
Sheridan Ave & E 172 St,245504.56581961052,1008743.3989763628,POINT (1008743.3989763628 245504.56581961052)
Sherman Ave & E 166 St,242146.96724013012,1007111.5739288478,POINT (1007111.5739288478 242146.96724013012)
Sherman Ave & Thayer St,253667.2768456063,1004484.0119247545,POINT (1004484.0119247545 253667.2768456063)
Shore Blvd & Astoria Park,223377.64837058884,1005530.1591274706,POINT (1005530.1591274706 223377.64837058884)
Sigourney St & Columbia St,184372.63860326205,981753.0509183815,POINT (981753.0509183815 184372.63860326205)
Skillman Ave & 43 Ave,209815.39277437993,998384.850445907,POINT (998384.850445907 209815.39277437993)
Skillman Ave & 54 St,210886.9347878167,1009222.2716463773,POINT (1009222.2716463773 210886.9347878167)
Skillman Ave & Honeywell St,211495.0771427323,1003909.3803937633,POINT (1003909.3803937633 211495.0771427323)
Smith St & 3 St,186525.1373285814,985354.3825596232,POINT (985354.3825596232 186525.1373285814)
Smith St & 9 St,184998.80704345994,984860.5972566168,POINT (984860.5972566168 184998.80704345994)
Snyder Ave & Schenectady Ave,176087.6230142239,1002841.4511397851,POINT (1002841.4511397851 176087.6230142239)
Soissons Landing,191584.99383463606,980166.2575092539,POINT (980166.2575092539 191584.99383463606)
Somers St & Rockaway Ave,186564.08240184473,1008900.954134847,POINT (1008900.954134847 186564.08240184473)
South End Ave & Albany St,197842.6898430121,979740.4926773044,POINT (979740.4926773044 197842.6898430121)
South Railroad Ave & Broadway,209250.56642865008,1017381.1602474503,POINT (1017381.1602474503 209250.56642865008)
South St & Broad St,195023.44059631365,981293.7209020151,POINT (981293.7209020151 195023.44059631365)
South St & Gouverneur Ln,195582.77779196313,982389.0229671268,POINT (982389.0229671268 195582.77779196313)
South St & Pike St,197919.07718068585,986575.7174743642,POINT (986575.7174743642 197919.07718068585)
South St & Whitehall St,194750.68234502527,980827.7705497048,POINT (980827.7705497048 194750.68234502527)
Southern Blvd & Ave St John,235385.974234283,1011482.6122273623,POINT (1011482.6122273623 235385.974234283)
Southern Blvd & E 142 St,233430.94428234245,1009709.404942228,POINT (1009709.404942228 233430.94428234245)
Southern Blvd & E 149 St,244502.64847951545,1007070.893019404,POINT (1007070.893019404 244502.64847951545)
Southern Blvd & E 172 St,243216.24591748594,1014832.4555195702,POINT (1014832.4555195702 243216.24591748594)
Southern Blvd & E 174 St,244134.1108685734,1015249.5360584557,POINT (1015249.5360584557 244134.1108685734)
Southern Blvd & E 175 St,245140.79281646892,1015692.7594780973,POINT (1015692.7594780973 245140.79281646892)
Southern Blvd & E 180 St,247589.30542403297,1016232.7638647135,POINT (1016232.7638647135 247589.30542403297)
Southern Blvd & E 187 St,250325.84999809257,1016977.9578635148,POINT (1016977.9578635148 250325.84999809257)
Southern Blvd & Tiffany St,237347.25275812432,1013537.9716378188,POINT (1013537.9716378188 237347.25275812432)
Southern Blvd & Xavier Way,253164.185913057,1017158.1447232804,POINT (1017158.1447232804 253164.185913057)
Southpoint Park,213849.7685027907,995652.5079534877,POINT (995652.5079534877 213849.7685027907)
Spring St & Hudson St,203719.89208851237,982128.6497355921,POINT (982128.6497355921 203719.89208851237)
Spruce St & Nassau St,198419.32747110582,982573.9113151508,POINT (982573.9113151508 198419.32747110582)
St Ann's Ave & Bruckner Blvd,231988.5750957813,1006363.8293978915,POINT (1006363.8293978915 231988.5750957813)
St Ann's Ave & E 144 St,234828.24066976688,1007823.0790724802,POINT (1007823.0790724802 234828.24066976688)
St Ann's Ave & Westchester Ave,236549.24481721537,1008617.3275930927,POINT (1008617.3275930927 236549.24481721537)
St Felix Ave & 61 St,193287.44915397227,1013751.2240573331,POINT (1013751.2240573331 193287.44915397227)
St James Ave & 51 Ave,208178.95588498787,1017178.2002085929,POINT (1017178.2002085929 208178.95588498787)
St James Pl & Oliver St,199070.64801998454,984662.4832663037,POINT (984662.4832663037 199070.64801998454)
St James Pl & Pearl St,198359.29597589409,984179.3592999864,POINT (984179.3592999864 198359.29597589409)
St Johns Pl & Howard Ave,183343.10285483694,1006411.7844013431,POINT (1006411.7844013431 183343.10285483694)
St Johns Pl & Kingston Ave,183792.62512054495,1000278.2244726238,POINT (1000278.2244726238 183792.62512054495)
St Johns Pl & Utica Ave,183565.40173406823,1003446.3276603712,POINT (1003446.3276603712 183565.40173406823)
St Johns Pl & Washington Ave,184750.32721077473,994464.2979669767,POINT (994464.2979669767 184750.32721077473)
St Marks Ave & Ralph Ave,184750.52633366585,1005913.724703391,POINT (1005913.724703391 184750.52633366585)
St Marks Ave & Rochester Ave,184855.81912402296,1004299.6645345124,POINT (1004299.6645345124 184855.81912402296)
St Marks Ave & Thomas S. Boyland St,184527.76289644968,1008141.8292558598,POINT (1008141.8292558598 184527.76289644968)
St Marks Pl & 1 Ave,204449.48948936217,988200.2181123078,POINT (988200.2181123078 204449.48948936217)
St Marks Pl & 2 Ave,204696.85058122152,987755.3882576665,POINT (987755.3882576665 204696.85058122152)
St Marks Pl & 4 Ave,187688.70199982513,989900.9883047659,POINT (989900.9883047659 187688.70199982513)
St Mary's St & Jackson Ave,233987.16093445657,1008937.7304539552,POINT (1008937.7304539552 233987.16093445657)
St Nicholas Ave & Manhattan Ave,234314.45754569068,997223.264982958,POINT (997223.264982958 234314.45754569068)
St Nicholas Ave & W 126 St,235010.19999898085,997627.3627269473,POINT (997627.3627269473 235010.19999898085)
St Nicholas Ave & W 134 St,236657.6098641929,998581.9556069266,POINT (998581.9556069266 236657.6098641929)
St Nicholas Ave & W 137 St,237474.9217297853,998762.4921208051,POINT (998762.4921208051 237474.9217297853)
St Nicholas Ave & W 150 St,240658.23546824465,1000101.7274006259,POINT (1000101.7274006259 240658.23546824465)
St Nicholas Ave & W 155 St,241915.81567812894,1000488.0611969501,POINT (1000488.0611969501 241915.81567812894)
St Nicholas Ave & W 157 St,242517.39090707997,1000571.5076732446,POINT (1000571.5076732446 242517.39090707997)
St Nicholas Terrace & Convent Ave,238407.9767638713,998744.4301690508,POINT (998744.4301690508 238407.9767638713)
Stagg St & Morgan Ave,198203.9178607485,1002625.2029281958,POINT (1002625.2029281958 198203.9178607485)
Stagg St & Union Ave,197504.83032597275,997848.0876015967,POINT (997848.0876015967 197504.83032597275)
Stanhope St & Fairview Ave,198001.40237463923,1008905.0589980251,POINT (1008905.0589980251 198001.40237463923)
Stanton St & Chrystie St,202411.37783610422,986634.888637798,POINT (986634.888637798 202411.37783610422)
Stanton St & Mangin St,200812.1471106386,990858.3809144523,POINT (990858.3809144523 200812.1471106386)
Stanton St & Norfolk St,201859.36685003852,988024.1225904222,POINT (988024.1225904222 201859.36685003852)
State St & Smith St,190322.01645570772,987402.561615874,POINT (987402.561615874 190322.01645570772)
Steinway St & 19 Ave,222771.8373009101,1012067.9719170411,POINT (1012067.9719170411 222771.8373009101)
Steinway St & 21 Ave,221603.9051242295,1010889.9775062648,POINT (1010889.9775062648 221603.9051242295)
Steinway St & 23 Ave,220331.21274436056,1009794.3481245475,POINT (1009794.3481245475 220331.21274436056)
Steinway St & 28 Ave,218226.65742074838,1008164.1795185831,POINT (1008164.1795185831 218226.65742074838)
Steinway St & Broadway,215869.17379196302,1006699.5669140639,POINT (1006699.5669140639 215869.17379196302)
Steinway St & Ditmars Blvd,220812.6198984423,1010250.7439916135,POINT (1010250.7439916135 220812.6198984423)
Stephen St & Seneca Ave,193876.33775467967,1011794.6689905133,POINT (1011794.6689905133 193876.33775467967)
Sterling Pl & 5 Ave,186603.22016007546,990263.3372668193,POINT (990263.3372668193 186603.22016007546)
Sterling Pl & Bedford Ave,184371.50229188317,996991.6482671809,POINT (996991.6482671809 184371.50229188317)
Sterling Pl & Franklin Ave,184548.18332675938,996230.963247713,POINT (996230.963247713 184548.18332675938)
Sterling Pl & New York Ave,196110.92189925566,1035636.3296241298,POINT (1035636.3296241298 196110.92189925566)
Sterling Pl & Ralph Ave,183753.0457179143,1005827.0166446139,POINT (1005827.0166446139 183753.0457179143)
Sterling Pl & Rochester Ave,183850.1493140603,1004153.473963911,POINT (1004153.473963911 183850.1493140603)
Sterling Pl & Schenectady Ave,183979.37422437867,1002622.7687960562,POINT (1002622.7687960562 183979.37422437867)
Sterling St & Bedford Ave,180731.39089846553,996238.772769775,POINT (996238.772769775 180731.39089846553)
Sterling St & Nostrand Ave,180881.4625402913,997985.0068256704,POINT (997985.0068256704 180881.4625402913)
Stewart Ave & Johnson Ave,197472.31373009057,1004856.6819616786,POINT (1004856.6819616786 197472.31373009057)
Stockholm St & Wilson Ave,194086.45224351712,1005636.8124470402,POINT (1005636.8124470402 194086.45224351712)
Stratford Rd & Beverley Rd,173824.4869527996,992944.5463765583,POINT (992944.5463765583 173824.4869527996)
Strong St & University Ave,256691.9525232594,1012133.6185362152,POINT (1012133.6185362152 256691.9525232594)
Stuyvesant Ave & Gates Ave,190101.56868488426,1002799.9589021109,POINT (1002799.9589021109 190101.56868488426)
Stuyvesant Ave & Hart St,192265.55753356224,1002472.3902497051,POINT (1002472.3902497051 192265.55753356224)
Stuyvesant Walk & 1 Ave Loop,206062.27414582562,990068.0811226113,POINT (990068.0811226113 206062.27414582562)
Suffolk St & Stanton St,201933.8239383047,988379.5995637571,POINT (988379.5995637571 201933.8239383047)
Sullivan Pl & Bedford Ave,181278.0768507033,996003.8547807478,POINT (996003.8547807478 181278.0768507033)
Sullivan St & Washington Sq,205409.39907460156,984510.2825150779,POINT (984510.2825150779 205409.39907460156)
Summerfield St & Cypress Ave,193093.56985863563,1011794.5665868015,POINT (1011794.5665868015 193093.56985863563)
Sumpter St & Fulton St,186747.11629804267,1004808.4566907026,POINT (1004808.4566907026 186747.11629804267)
Sunken Meadow Comfort Station,229121.40280241836,1006686.4811945546,POINT (1006686.4811945546 229121.40280241836)
Suydam St & Broadway,192702.81213947403,1003077.7922024679,POINT (1003077.7922024679 192702.81213947403)
Suydam St & Knickerbocker Ave,199086.63186725794,993682.5075382218,POINT (993682.5075382218 199086.63186725794)
Suydam St & St Nicholas Ave,196687.78316067473,1006592.0123087718,POINT (1006592.0123087718 196687.78316067473)
Taylor St & Bedford Ave,196411.3104758595,994438.6019501513,POINT (994438.6019501513 196411.3104758595)
Thomas S. Boyland St & Fulton St,186502.70776543024,1008201.8539004722,POINT (1008201.8539004722 186502.70776543024)
Thomas S. Boyland St & Macon St,188819.2755535291,1007843.6164561718,POINT (1007843.6164561718 188819.2755535291)
Thomas S. Boyland St & Marion St,187607.69956683138,1008077.5012408191,POINT (1008077.5012408191 187607.69956683138)
Thompson St & Bleecker St,204564.1217770643,984253.2762763356,POINT (984253.2762763356 204564.1217770643)
Throop Ave & Myrtle Ave,192936.80142092874,999858.7415983864,POINT (999858.7415983864 192936.80142092874)
Tibbett Ave & W 234 St,261054.55158445035,1010249.3218725967,POINT (1010249.3218725967 261054.55158445035)
Tiebout Ave & E 184 St,252042.8501467868,1012929.6852819689,POINT (1012929.6852819689 252042.8501467868)
Tiebout Ave & E Fordham Rd,253325.98758280615,1013339.288911239,POINT (1013339.288911239 253325.98758280615)
Tilden Ave & Lott St,174857.3409078777,997012.3723776623,POINT (997012.3723776623 174857.3409078777)
Tilden Ave & Nostrand Ave,174938.2128119805,998311.0407373635,POINT (998311.0407373635 174938.2128119805)
Tinton Ave & E 165 St,239820.85685295734,1011270.5036020655,POINT (1011270.5036020655 239820.85685295734)
Tompkins Ave & Hopkins St,194155.52412986103,998922.6166908715,POINT (998922.6166908715 194155.52412986103)
Townsend Ave & E 175 St,248037.35605776298,1008804.9230969637,POINT (1008804.9230969637 248037.35605776298)
Troy Ave & Linden Blvd,177297.75765498725,1001886.3296559799,POINT (1001886.3296559799 177297.75765498725)
Troy Ave & Park Pl,184235.32030256515,1001869.1154111873,POINT (1001869.1154111873 184235.32030256515)
Turner Pl & Coney Island Ave,174374.89607613217,992339.9774191158,POINT (992339.9774191158 174374.89607613217)
Tyler Ave & Maurice Ave,206694.33413654842,1011599.260024183,POINT (1011599.260024183 206694.33413654842)
Underhill Ave & Lincoln Pl,184763.4734737484,993343.8339902604,POINT (993343.8339902604 184763.4734737484)
Underhill Ave & Pacific St,187242.7327119511,994054.2751880322,POINT (994054.2751880322 187242.7327119511)
Union Ave & E 169 St,241630.51875866114,1012200.1938458981,POINT (1012200.1938458981 241630.51875866114)
Union Ave & Jackson St,200166.22210022053,997568.9519542119,POINT (997568.9519542119 200166.22210022053)
Union Ave & N 12 St,201318.8460634846,997439.1766188659,POINT (997439.1766188659 201318.8460634846)
Union Ave & Wallabout St,194428.45660437757,998013.5511378114,POINT (998013.5511378114 194428.45660437757)
Union St & 4 Ave,186026.36357838882,989015.2858229085,POINT (989015.2858229085 186026.36357838882)
Union St & Bedford Ave,183092.75473965736,996665.4927638043,POINT (996665.4927638043 183092.75473965736)
University Ave & Brandt Pl,248385.45387146412,1006832.1791850843,POINT (1006832.1791850843 248385.45387146412)
University Ave & Macombs Rd,248870.84931766836,1007468.5756463258,POINT (1007468.5756463258 248870.84931766836)
University Ave & W 168 St,244866.61658884227,1004436.836405032,POINT (1004436.836405032 244866.61658884227)
University Ave & W Burnside Ave,250925.66576891334,1009028.1891079302,POINT (1009028.1891079302 250925.66576891334)
University Pl & E 14 St,206969.64798203873,986407.6308166743,POINT (986407.6308166743 206969.64798203873)
University Pl & E 8 St,205618.0768045516,985581.7430206717,POINT (985581.7430206717 205618.0768045516)
Valentine Ave & E 181 St,250504.70079980607,1012122.5212746747,POINT (1012122.5212746747 250504.70079980607)
Valentine Ave & E 183 St,251516.04640641206,1012402.9128509916,POINT (1012402.9128509916 251516.04640641206)
Van Brunt St & Van Dyke St,185569.72835821426,980195.3828035052,POINT (980195.3828035052 185569.72835821426)
Van Brunt St & Wolcott St,186088.0012672172,980726.4362768641,POINT (980726.4362768641 186088.0012672172)
Van Buren St & Broadway,191447.82537853243,1004750.2996678301,POINT (1004750.2996678301 191447.82537853243)
Van Cleef St & 108 St,209257.05942434364,1024846.4235216307,POINT (1024846.4235216307 209257.05942434364)
Van Cortlandt Park S & Dickinson Ave,261486.8045499411,1015231.6605002992,POINT (1015231.6605002992 261486.8045499411)
Van Cortlandt Park S & Gouverneur Ave,261697.09472298707,1014433.9694002991,POINT (1014433.9694002991 261697.09472298707)
Van Dam St & Greenpoint Ave,206881.7586120128,1001473.9750000573,POINT (1001473.9750000573 206881.7586120128)
Van Dam St & Meeker Ave,203598.7302756103,1001747.948088118,POINT (1001747.948088118 203598.7302756103)
Van Sinderen Ave & Atlantic Ave,185667.93841839008,1011009.8076237114,POINT (1011009.8076237114 185667.93841839008)
Van Sinderen Ave & Truxton St,186524.70641668563,1010965.8114305587,POINT (1010965.8114305587 186524.70641668563)
Vernon Blvd & 10 St,218789.85630233408,1001602.5855243797,POINT (1001602.5855243797 218789.85630233408)
Vernon Blvd & 31 Ave,219523.69807389978,1002111.8266894817,POINT (1002111.8266894817 219523.69807389978)
Vernon Blvd & 41 Rd,214490.91606643226,998527.5403215308,POINT (998527.5403215308 214490.91606643226)
Vernon Blvd & 47 Rd,210669.8922832223,997146.6486765714,POINT (997146.6486765714 210669.8922832223)
Vernon Blvd & 50 Ave,209751.19690070814,996960.8143808013,POINT (996960.8143808013 209751.19690070814)
Verona Pl & Fulton St,187192.30725679517,998722.7267119492,POINT (998722.7267119492 187192.30725679517)
Vesey Pl & River Terrace,199893.99239708154,979652.7062889618,POINT (979652.7062889618 199893.99239708154)
Vesey St & Church St,198757.63559187017,981346.7143242471,POINT (981346.7143242471 198757.63559187017)
Vyse Ave & E 181 St,246976.25522325106,1017474.902946322,POINT (1017474.902946322 246976.25522325106)
W 10 St & Washington St,206483.01603368676,981890.0832475463,POINT (981890.0832475463 206483.01603368676)
W 100 St & Broadway,229798.17794459112,992489.9852660222,POINT (992489.9852660222 229798.17794459112)
W 100 St & Manhattan Ave,228919.0749351883,994079.378010646,POINT (994079.378010646 228919.0749351883)
W 104 St & Amsterdam Ave,230340.1915248557,993627.9942387796,POINT (993627.9942387796 230340.1915248557)
W 106 St & Amsterdam Ave,230970.90867348955,993621.5123479478,POINT (993621.5123479478 230970.90867348955)
W 106 St & Central Park West,230080.16282252333,995161.2308634191,POINT (995161.2308634191 230080.16282252333)
W 107 St & Columbus Ave,230652.41747606147,994739.592017802,POINT (994739.592017802 230652.41747606147)
W 11 St & 6 Ave,207175.24965558122,984803.0412619589,POINT (984803.0412619589 207175.24965558122)
W 110 St & Amsterdam Ave,231709.0982908283,994519.4861715442,POINT (994519.4861715442 231709.0982908283)
W 111 St & 5 Ave,229895.05706894636,998356.6486077013,POINT (998356.6486077013 229895.05706894636)
W 116 St & Amsterdam Ave,232983.43026533205,995192.7455272215,POINT (995192.7455272215 232983.43026533205)
W 116 St & Broadway,233734.14463502314,994168.2254597599,POINT (994168.2254597599 233734.14463502314)
W 12 St & Hudson St,207990.18592693732,982834.1145005622,POINT (982834.1145005622 207990.18592693732)
W 120 St & Claremont Ave,234752.43222690022,994327.0975232548,POINT (994327.0975232548 234752.43222690022)
W 129 St & Convent Ave,236010.3173413806,997160.4208180992,POINT (997160.4208180992 236010.3173413806)
W 13 St & 5 Ave,207218.93982662002,985765.9650342112,POINT (985765.9650342112 207218.93982662002)
W 13 St & 7 Ave,208082.7281551598,984264.7277086371,POINT (984264.7277086371 208082.7281551598)
W 133 St & 12 Ave,238029.1896883194,995573.3536403789,POINT (995573.3536403789 238029.1896883194)
W 135 St & Lenox Terrace Pl,235706.4591955929,1001042.2396477768,POINT (1001042.2396477768 235706.4591955929)
W 140 St & Riverside Dr,239474.4187126545,996823.3012759574,POINT (996823.3012759574 239474.4187126545)
W 144 St & Adam Clayton Powell Blvd,238350.82014098513,1001064.487949247,POINT (1001064.487949247 238350.82014098513)
W 145 St & Amsterdam Ave,239906.0238517994,998862.2413426761,POINT (998862.2413426761 239906.0238517994)
W 146 St & Broadway,240568.50473635877,998160.0860076976,POINT (998160.0860076976 240568.50473635877)
W 147 St & Adam Clayton Powell Blvd,238978.20315643083,1001525.1292239162,POINT (1001525.1292239162 238978.20315643083)
W 148 St & Amsterdam Ave,240607.7583950891,999219.7495380578,POINT (999219.7495380578 240607.7583950891)
W 15 St & 10 Ave,209882.15110748913,982178.9728721194,POINT (982178.9728721194 209882.15110748913)
W 15 St & 6 Ave,208166.93074507738,985239.3737967326,POINT (985239.3737967326 208166.93074507738)
W 15 St & 7 Ave,208571.57254951645,984382.6990164864,POINT (984382.6990164864 208571.57254951645)
W 155 St & Frederick Douglass Blvd,241417.54982917098,1001733.7378830129,POINT (1001733.7378830129 241417.54982917098)
W 159 St & Edgecombe Ave,242975.11036351026,1001051.439476463,POINT (1001051.439476463 242975.11036351026)
W 16 St & The High Line,210225.55988340834,982432.363068829,POINT (982432.363068829 210225.55988340834)
W 160 St & St Nicholas Ave,243320.06315702279,1000882.9294626586,POINT (1000882.9294626586 243320.06315702279)
W 163 St & Edgecombe Ave,243794.09788314265,1001522.6869990182,POINT (1001522.6869990182 243794.09788314265)
W 163 St & Riverside Dr,245005.277367512,999360.1845613744,POINT (999360.1845613744 245005.277367512)
W 165 St & Fort Washington Ave,245286.85449237947,1000047.4191372633,POINT (1000047.4191372633 245286.85449237947)
W 168 St & Ft Washington Ave,246044.57376830193,1000308.8519577791,POINT (1000308.8519577791 246044.57376830193)
W 17 St & 7 Ave,209084.3358010263,984658.4662269257,POINT (984658.4662269257 209084.3358010263)
W 17 St & 8 Ave,209545.31464767983,983896.6992909535,POINT (983896.6992909535 209545.31464767983)
W 170 St & University Ave,246052.01839043846,1004699.1282447428,POINT (1004699.1282447428 246052.01839043846)
W 171 St & St Nicholas Ave,246441.22694559605,1001178.1015549479,POINT (1001178.1015549479 246441.22694559605)
W 176 St & Montgomery Ave,248820.89580052628,1006633.4628110011,POINT (1006633.4628110011 248820.89580052628)
W 18 St & 9 Ave,210158.93809042935,983162.2534453046,POINT (983162.2534453046 210158.93809042935)
W 180 St & Ft Washington Ave,248922.74084237526,1001247.9022632982,POINT (1001247.9022632982 248922.74084237526)
W 181 St & Riverside Dr,249566.40133099986,1000349.7211874415,POINT (1000349.7211874415 249566.40133099986)
W 186 St & St Nicholas Ave,249826.23261251225,1003244.1110103823,POINT (1003244.1110103823 249826.23261251225)
W 190 St & Broadway,251326.23375268388,1002792.487133695,POINT (1002792.487133695 251326.23375268388)
W 190 St & St Nicholas Ave,250732.04967605916,1003776.6838882912,POINT (1003776.6838882912 250732.04967605916)
